Country Name,Country Code,Series Name,Series Code,1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Chile,CHL,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,500,500,500,500,500,500,500,500,500,500
Chile,CHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6
Chile,CHL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4
Chile,CHL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2
China,CHN,"Population, total",SP.POP.TOTL,774510000,796025000,818315000,841105000,862030000,881940000,900350000,916395000,930685000,943455000,956165000,969005000,981235000,993885000,1008630000,1023310000,1036825000,1051040000,1066790000,1084035000,1101630000,1118650000,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1344130000,1350695000,1357380000,1364270000,1371220000,1378665000,1386395000
China,CHN,Rural population,SP.RUR.TOTL,637762514,656497738,675928190,695661123,713898765,730387430,744661478,756942270,768187399,778161684,785011465,788605339,791287529,793935216,797806157,802837860,806618745,810625110,815464944,821058949,826508924,831145763,835019382,836478966,836448460,835478607,833998460,831819843,828956742,825589438,821328874,815968942,809645853,800082679,788406300,775926016,762817902,749352182,735901746,722214159,708173810,693852712,679206337,665196496,651507733,637792141,624030741,610192900,596465626,582840458
China,CHN,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0325964938683881,..,..,..,..,0.0360142639641385,..,..,..,..,0.0400034781168831,..,..,..,..,0.0520026556666107,..,..,..,..,0.0633766452975853,..,..,..,..,0.071076396299372,..,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.2160110473633,92.6558151245117,93.0951156616211,93.5313568115234,93.9614715576172,94.3824157714844,94.7911224365235,95.1845321655273,95.5595932006836,95.9132308959961,96.2439270019531,96.5562057495117,96.8561401367187,97.149787902832,97.4432144165039,97.7424926757813,98.0668106079102,98.3987045288086,98.7499160766602,99.1156463623047,99.7,99.7487258911133,99.9163818359375,99.9831161499023,99.9984893798828,100,100,..
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.000168680270954864,0.0011681145300252,0.00495470950415135,0.0130816917950895,0.0323948609340087,0.168540297316545,0.708187956801324,1.77591320677415,2.63965021485872,4.59570433077551,6.2,7.3,8.52325700269541,10.5231526193851,16,22.6,28.9,34.3,38.3,42.3001174855995,45.8,47.9,50.3,53.2,54.3
China,CHN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.3,..,..,96.3,..,..,92.4,..,..,89,..,..,80.7,..,..,70.7,..,..,60.5,..,53.4,49.1,44.3,36.3,31.5,27.2,..,..
China,CHN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.1,..,..,83.5,..,..,73.1,..,..,68.5,..,..,57.9,..,..,43.5,..,..,34.4,..,28.5,23.5,20.2,12.1,9.5,7,..,..
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.6,..,..,57,..,..,42,..,..,40.5,..,..,31.9,..,..,18.7,..,..,14.7,..,11.2,7.9,6.5,1.9,1.4,0.7,..,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.2,12.7,10.2,8.5,7.2,5.7,4.5,3.1
China,CHN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,172.913752439848,196.740126889365,228.317702823625,237.813838393538,240.881888917967,253.714372960062,254.267484665894,271.599476492383,263.23062210942,279.32454675135,307.76619470515,326.768369193998,347.887413035502,361.224710649125,387.745580908334,423.593498767967,481.364595759347,538.690827266253,578.184040366224,635.494603029004,695.599054411093,713.689527590362,730.772489044822,787.867435156269,888.911004119008,1000.61180975351,1118.49957748173,1227.55640691521,1335.36268011202,1443.77474185404,1542.06412996664,1645.98799567879,1771.74150579539,1905.61078010947,2065.71857925612,2258.91210541049,2472.58655569402,2738.2054599526,3069.30478095137,3487.84576561013,3805.02599866378,4142.03828597868,4560.51258600929,4971.544928635,5336.06014319861,5721.69381888796,6108.23877494863,6496.62401255517,6894.46452231334,7329.08929913216
China,CHN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,133923430402.187,156610059507.107,186835800986.115,200026408541.997,207647414703.955,223760854088.397,228929729818.938,248892402260.237,244984791537.905,263530140255.295,294275263560.25,316640183590.83,341359305729.89,359015821543.505,391091825271.573,433467463224.249,499090846998.185,566185607089.922,616800952422.284,688898391994.546,766292786310.892,798368790038.959,829561967976.346,906662087029.132,1035554652468.52,1179160981085.92,1333066943927.94,1479027474653.82,1625870831170.38,1775951215586.11,1915143415250.11,2061986771766.67,2237080553585.02,2423651070682.23,2644946068879.54,2910382356610.87,3204657620171.13,3569853222249.4,4023919953922.87,4596579616811.11,5040346714259.97,5514129888591.98,6100620488867.55,6682402684926.16,7207389755117.65,7766512755882.13,8333286913499.17,8908300778495.9,9505156930655.12,10161012758870.3
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.895957946777,102.674751281738,103.474731445313,99.0645065307617,100.26416015625,102.01309967041,96.9682998657227,91.8436279296875,89.8559494018555,..,..,..,..,..,..,..,..,89.1412811279297,94.084831237793,103.232208251953,105.66828918457,106.322250366211,103.598678588867,..,99.8866195678711,..,..,..,..
China,CHN,Number of infant deaths,SH.DTH.IMRT,..,..,2329803,2179702,2019374,1850700,1681464,1517650,1367850,1238138,1134421,1053724,998822,969834,966576,982536,1012927,1051290,1090469,1119390,1131371,1121619,1087114,1030543,957946,878242,799963,728006,666653,613997,567938,527096,489751,455064,421633,389724,359803,332027,307282,285136,265796,248480,232087,216520,201276,186295,171935,157915,144606,132726
China,CHN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.3,..,..,..,..,..,..,..,..,..,31.8,..,..,..,..,..,..,..,..,..,14.5,..,..,..,..,9.8,..,8.5
China,CHN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.8,..,..,..,..,..,..,..,..,..,28.2,..,..,..,..,..,..,..,..,..,12.6,..,..,..,..,8.6,..,7.4
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,82.9,79.3,75.7,72.3,68.8,65.4,62,58.6,55.4,52.6,50.1,47.9,46,44.5,43.4,42.6,42.2,42.1,42.1,42.2,42.2,42.1,41.7,41.1,40.1,39,37.7,36.4,34.9,33.4,31.8,30.1,28.2,26.2,24.1,22.2,20.3,18.6,17.1,15.8,14.6,13.6,12.6,11.6,10.8,10,9.2,8.6,8
China,CHN,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Population, total",SP.POP.TOTL,20905059,21490945,22061215,22611986,23146803,23674504,24208021,24756973,25323406,25905127,26502166,27113512,27737900,28375991,29027162,29687094,30350086,31011688,31669776,32324325,32975535,33624444,34271565,34916766,35558682,36195168,36823537,37441977,38049038,38645411,39234062,39819279,40403958,40988909,41572491,42152151,42724163,43285634,43835722,44374572,44901544,45416181,45918097,46406646,46881475,47342981,47791911,48228697,48653419,49065615
Colombia,COL,Rural population,SP.RUR.TOTL,9382818,9482450,9566846,9634967,9688557,9732589,9778346,9827033,9875369,9923477,9970380,10015460,10058317,10099583,10138317,10172877,10201574,10223313,10271775,10327299,10376741,10420888,10459339,10492837,10520036,10542205,10558045,10567249,10568881,10564882,10554747,10540163,10522403,10501768,10477515,10449097,10416151,10378164,10335148,10287801,10235756,10179129,10118512,10054000,9985285,9913147,9837965,9759559,9678138,9594290
Colombia,COL,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.304266834868313,..,..,..,..,0.285623249625153,..,..,..,..,0.271282821567065,..,..,..,..,0.248609030487619,..,..,..,..,0.270636192032419,..,..,..,..,0.276047226979187,..,..
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.9,90.760009765625,91.1531982421875,91.543327331543,91.9273452758789,91.2,92.6647720336914,93.012077331543,93.3410263061524,93.6485595703125,95.2,94.1993179321289,94.4531402587891,94.70068359375,94.9480056762695,96.8,95.4662399291992,95.7492752075195,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,99.0044555664063,..
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.107173945315899,0.188046790408001,0.330017772736723,0.550521023153909,1.12622524463277,1.69773079358943,2.207532992624,2.85419997133433,4.6,7.38892371052557,9.1186903029666,11.0072638904585,15.3416745365682,21.8,25.6,30,36.5,40.3509157546318,48.98,51.7,52.57,55.9049725142924,58.1364935728703,62.2598803162841
Colombia,COL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.4197150532572,67.7902871863204,68.1576724418777,68.5218927673941,68.8834405704683,69.2413932203866,69.5962467826587,69.7963698092799,69.9917951170783,70.1825516527654,70.3686684359798,70.5501745592865,70.7266703506918,70.8986253642496,71.0493728215767,71.1226222625859,..,..
Colombia,COL,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47,..,..,..,55.2,..,..,58.3,53.7,60.5,53.2,50.9,50.8,46.7,..,..,42.6,41.3,38.4,35.1,34.2,32.1,29.8,28.7,28.5,..
Colombia,COL,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.6,..,..,..,32.1,..,..,36,30.7,36.6,30.3,27.2,26.5,23.4,..,..,22.6,20.7,18.4,16.3,15.6,14.3,13.2,11.9,11.8,..
Colombia,COL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,..,..,..,16.5,..,..,20.1,16.4,19.7,14.3,12,10.9,9.7,..,..,10.4,9,7.8,6.4,6.3,5.7,5,4.5,4.5,..
Colombia,COL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.7,48,47.4,45,..,..,42,40.3,37.2,34.1,32.7,30.6,28.5,27.8,28,26.9
Colombia,COL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2556.42709367944,2648.8920912846,2759.92700799521,2852.95085248497,3000.89271230574,3131.38781765271,3238.23322120652,3237.61266326762,3317.66717993958,3377.69319705663,3581.03008252984,3688.7015441692,3753.43527428423,3752.06990563732,3702.68841842657,3677.73959358998,3718.0964600144,3751.14974663861,3887.6543083566,4013.52856048481,4093.99253683985,4152.19281108306,4319.93045040905,4336.66268395616,4472.68627561982,4497.98234276017,4679.24177631885,4841.36713468951,4862.06805227931,4951.24642069829,4904.74819030427,4629.49803179899,4764.16774696836,4774.97560873689,4825.83199861245,4945.95797016574,5139.97662586373,5312.08235162603,5596.73474127545,5910.29238015612,6048.09453118061,6078.31545521681,6250.65504429614,6592.40232457227,6789.52550137085,7051.04027048529,7291.69186757615,7446.18240080804,7531.98257835885,7600.75914370259
Colombia,COL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,53442259222.5672,56927194244.7323,60887343107.689,64510884735.0781,69461072435.8766,74134053414.5703,78391217821.8652,80153489288.9745,84014632970.4851,87499571236.7881,94905053698.1995,100013653582.25,104112412294.568,106468701873.735,107478536557.192,109181401022.428,112844547317.733,116329485584.035,123121141111.088,129734601585.893,135001594188.301,139615174653.465,148050777226.673,151422236156.629,159042828960.53,162805226557.238,172306232682.223,181270356905.601,184997012079.761,191342952890.164,192433194592.786,184343273758.155,192491233553.464,195721040703.736,200621857329.828,208482767198.08,219601199179.592,229936852450.343,245336908226.293,262266694764.289,271568782707.966,276053874889.224,287018184637.529,305931280966.003,318302970054.38,333817265555.82,348483888774.623,359119674815.303,366456704285.594,372935921852.641
Colombia,COL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,47.636100769043,50.9094200134277,51.5887107849121,54.6340484619141,55.1381988525391,..,..,..,..,..,..,..,69.2821731567383,72.5227432250977,72.9893112182617,67.2133407592773,69.9711990356445,69.4687576293945,68.6442489624023,68.0569915771484,71.6811981201172,70.5767593383789,78.6483764648438,79.3918914794922,79.2136535644531,83.4421463012695,85.1936111450195,..,92.2090225219727,94.35302734375,94.9859390258789,92.9780731201172,94.1194610595703,..,103.520736694336,108.417449951172,115.747451782227,118.567489624023,119.184921264648,124.105461120605,122.440147399902,119.935478210449,113.191528320313,102.108291625977,100.601806640625,100.466423034668,101.393928527832,..
Colombia,COL,Number of infant deaths,SH.DTH.IMRT,61813,59748,57479,55142,52894,50751,48783,47006,45344,43752,42112,40467,38776,37088,35439,33838,32345,30966,29728,28644,27685,26842,26058,25270,24444,23573,22675,21754,20848,19993,19224,18534,17909,17346,16813,16296,15771,15225,14670,14112,13563,13018,12487,11982,11486,11006,10553,10106,9688,9297
Colombia,COL,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.2,..,..,..,..,..,..,..,..,..,23.6,..,..,..,..,..,..,..,..,..,17.7,..,..,..,..,15.1,..,14.1
Colombia,COL,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4,..,..,..,..,..,..,..,..,..,18.5,..,..,..,..,..,..,..,..,..,14,..,..,..,..,11.9,..,11.1
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.8,72.6,70.4,68.1,65.8,63.3,60.8,58.2,55.4,52.7,49.9,47.2,44.6,42.2,40,37.9,36,34.4,33,31.7,30.7,29.7,28.9,28.1,27.3,26.4,25.6,24.8,24,23.2,22.5,21.8,21.2,20.6,20,19.5,19,18.4,17.9,17.4,16.9,16.4,15.9,15.4,14.9,14.4,14,13.5,13.1,12.7
Colombia,COL,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500,790,1200,1600,2100,2500,3000,3400,3700,4000,4200,4400,4500,4600,4600,4600,4500,4300,4100,3800,3500,3200,2900,2700,2400,2200,2000,1800
Colombia,COL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.2,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Colombia,COL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Colombia,COL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Comoros,COM,"Population, total",SP.POP.TOTL,220575,225325,230054,234644,239235,244208,250104,257290,265953,275900,286634,297447,307829,317606,326946,336096,345466,355337,365760,376654,387963,399632,411594,423872,436448,449274,462277,475394,488627,501953,515385,528848,542357,555888,569479,583211,597228,611627,626425,641620,657229,673252,689692,706569,723868,741500,759385,777424,795601,813912
Comoros,COM,Rural population,SP.RUR.TOTL,179361,182434,185447,188302,191113,194184,197935,202644,208441,215163,222399,229599,236366,242495,248168,253591,259079,264836,270889,277168,283628,290221,296887,303636,312344,321725,331240,340853,350556,360337,370211,380115,390063,400039,410070,420221,430583,441136,451884,462820,473954,485273,496764,508447,520295,532226,544190,556091,567908,579636
Comoros,COM,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.39135336172509,..,..,..,..,2.9065378857069,..,..,..,..,2.51946335193246,..,..,..,..,2.13519507558613,..,..,..,..,1.80593821338352,..,..,..,..,1.59231629704974,..,..
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2995491027832,17.7665767669678,20.2330932617188,22.6965522766113,25.1538925170898,27.6020545959473,28.9,32.458610534668,34.8608856201172,37.2417488098145,39.5996589660645,41.9391593933105,44.8,46.5871810913086,48.9078330993652,51.2343215942383,53.5727195739746,55.929084777832,58.3079681396484,60.7078819274902,63.1258201599121,65.5587768554688,69.3,70.4577331542969,72.917724609375,75.3807144165039,77.8442153930664,..
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0,0.0378709698187306,0.148162964444593,0.271740607285909,0.443068372538977,0.554869674985088,0.848189370151537,1.32732717785355,2,2.2,2.5,3,3.5,5.1,5.5,5.97529630842855,6.5,6.98,7.459161385649,7.938322770803,..
Comoros,COM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.6,..,..,..,..,..,..,..,..,63.5,..,..,..,..
Comoros,COM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.8,..,..,..,..,..,..,..,..,38.1,..,..,..,..
Comoros,COM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,..,..,..,..,..,..,..,..,18.1,..,..,..,..
Comoros,COM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.8,..,..,..,..,..,..,..,..,..,42,..,..,..
Comoros,COM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,873.145313975133,878.974460828903,908.371928064311,926.242711122657,938.158860189094,932.89671323114,923.234882003827,911.217185885458,908.430772678975,853.854631829311,871.249029467176,800.364752208952,843.613796782855,844.164635433196,777.128893757449,782.967729796268,751.923934702502,761.462178038835,751.129339025684,746.092406923024,806.429473279958,805.155528574441,804.211318375777,801.798755795278,798.010571542992,801.333459920949,803.113047984265,790.367476900535,774.684921261099,770.994711084065,769.174288260466,770.322758103471,774.470989384469,782.516902123463,779.83982189107,769.477377970679,768.438960248231,769.929765555446
Comoros,COM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,268779448.855651,279167562.606025,296988568.392914,311306470.237481,324101988.794086,331492719.389414,337682390.44172,343213597.932501,352437527.860853,341227634.227211,358600873.034513,339252208.248313,368193554.378283,379261222.419614,359248813.619512,372218160.938767,367410336.441879,382218224.653127,387120794.393752,394569477.216427,437372669.839698,447576296.468189,457981457.377319,467617854.16612,476594257.621478,490117180.09107,503090091.083543,507115580.528921,509145396.115511,519073731.226769,530493353.218937,544286180.870411,560614766.143757,580236282.924548,592198663.14675,598210181.091478,611370805.212453,626655075.342764
Comoros,COM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,60.6708488464355,..,..,..,..,68.1502990722656,54.998908996582,..,..,..,..,45.6188507080078,40.1124801635742,48.324779510498,..,..,..,..,49.1339797973633,..,..,58.1392211914063,57.263988494873,61.908519744873,..,..,64.0801162719727,73.322998046875,..,..,..,..,74.6987991333008,77.6799163818359,..,..,..
Comoros,COM,Number of infant deaths,SH.DTH.IMRT,..,..,..,1514,1515,1521,1529,1540,1552,1564,1578,1590,1601,1608,1612,1611,1606,1596,1582,1567,1548,1528,1506,1483,1461,1440,1424,1414,1410,1412,1419,1432,1448,1468,1493,1515,1529,1534,1533,1528,1520,1510,1496,1479,1466,1447,1426,1405,1382,1359
Comoros,COM,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.5,..,..,..,..,..,..,..,..,..,78.6,..,..,..,..,..,..,..,..,..,68,..,..,..,..,59.9,..,57
Comoros,COM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.6,..,..,..,..,..,..,..,..,..,66.3,..,..,..,..,..,..,..,..,..,57.1,..,..,..,..,49.8,..,47.3
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,150,147.1,144.1,141.3,138.4,135.3,132.1,128.8,125.4,121.8,118.3,114.8,111.4,108,104.7,101.5,98.4,95.6,92.9,90.3,87.7,85.2,82.8,80.6,78.6,76.9,75.5,74.5,73.6,73.1,72.7,72.4,72.3,72,71.4,70.3,69,67.5,65.9,64.3,62.6,60.9,59.5,57.9,56.4,54.9,53.6,52.2
